Track_ID,Object_Class,Total_Fixation_Duration_Frames,Total_Fixation_Duration_Seconds
754,car,11.0,0.44
255,person,11.0,0.44
754,car,11.0,0.44
1044,car,11.0,0.44
722,car,11.0,0.44
1029,car,11.0,0.44
1044,car,11.0,0.44
609,car,11.0,0.44
633,car,11.0,0.44
634,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
1029,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
630,car,11.0,0.44
634,car,11.0,0.44
59,car,11.0,0.44
66,car,11.0,0.44
604,car,11.0,0.44
604,car,11.0,0.44
188,car,11.0,0.44
188,car,11.0,0.44
255,person,11.0,0.44
255,person,11.0,0.44
247,person,11.0,0.44
247,person,11.0,0.44
255,person,11.0,0.44
420,car,11.0,0.44
424,car,11.0,0.44
145,car,11.0,0.44
865,car,11.0,0.44
865,car,11.0,0.44
95,car,11.0,0.44
253,person,11.0,0.44
634,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
720,car,11.0,0.44
609,car,11.0,0.44
253,person,11.0,0.44
720,car,11.0,0.44
720,car,11.0,0.44
253,person,11.0,0.44
253,person,11.0,0.44
426,car,11.0,0.44
426,car,11.0,0.44
426,car,11.0,0.44
746,car,11.0,0.44
247,person,11.0,0.44
238,car,11.0,0.44
291,bus,11.0,0.44
441,car,11.0,0.44
424,car,11.0,0.44
193,car,11.0,0.44
436,car,11.0,0.44
436,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
436,car,11.0,0.44
494,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
135,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
257,person,11.0,0.44
257,person,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
790,car,11.0,0.44
790,car,11.0,0.44
866,car,11.0,0.44
492,car,11.0,0.44
494,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
150,car,11.0,0.44
810,car,11.0,0.44
609,car,11.0,0.44
224,person,11.0,0.44
866,car,11.0,0.44
810,car,11.0,0.44
224,person,11.0,0.44
866,car,11.0,0.44
746,car,11.0,0.44
423,car,11.0,0.44
423,car,11.0,0.44
183,car,11.0,0.44
974,car,11.0,0.44
958,car,11.0,0.44
958,car,11.0,0.44
955,car,11.0,0.44
746,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
224,person,11.0,0.44
224,person,11.0,0.44
737,car,11.0,0.44
1029,car,11.0,0.44
609,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
402,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
622,car,11.0,0.44
622,car,11.0,0.44
748,car,11.0,0.44
748,car,11.0,0.44
622,car,11.0,0.44
622,car,11.0,0.44
622,car,11.0,0.44
746,car,11.0,0.44
974,car,11.0,0.44
420,car,11.0,0.44
974,car,11.0,0.44
974,car,11.0,0.44
622,car,11.0,0.44
778,car,11.0,0.44
746,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
790,car,11.0,0.44
866,car,11.0,0.44
790,car,11.0,0.44
790,car,11.0,0.44
790,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
1010,car,11.0,0.44
1010,car,11.0,0.44
1023,car,11.0,0.44
420,car,11.0,0.44
783,car,11.0,0.44
253,person,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
778,car,11.0,0.44
73,car,11.0,0.44
73,car,11.0,0.44
73,car,11.0,0.44
782,car,11.0,0.44
172,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
419,car,11.0,0.44
417,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
622,car,11.0,0.44
622,car,11.0,0.44
748,car,11.0,0.44
402,car,11.0,0.44
407,car,11.0,0.44
492,car,11.0,0.44
782,car,11.0,0.44
609,car,11.0,0.44
630,car,11.0,0.44
630,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
609,car,11.0,0.44
94,car,11.0,0.44
94,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
866,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
371,car,11.0,0.44
371,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
842,car,11.0,0.44
689,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
841,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
550,car,11.0,0.44
549,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
252,bicycle,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
359,car,11.0,0.44
363,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
609,car,11.0,0.44
377,car,11.0,0.44
2,car,10.0,0.4
2,car,10.0,0.4
2,car,10.0,0.4
763,car,10.0,0.4
532,car,10.0,0.4
537,car,10.0,0.4
257,person,10.0,0.4
257,person,10.0,0.4
624,car,10.0,0.4
624,car,10.0,0.4
218,person,10.0,0.4
260,bicycle,10.0,0.4
218,person,10.0,0.4
844,car,10.0,0.4
609,car,10.0,0.4
2,car,10.0,0.4
116,car,10.0,0.4
526,car,10.0,0.4
759,traffic light,10.0,0.4
219,person,10.0,0.4
759,traffic light,10.0,0.4
759,traffic light,10.0,0.4
759,traffic light,10.0,0.4
759,traffic light,10.0,0.4
609,car,10.0,0.4
689,car,10.0,0.4
689,car,10.0,0.4
689,car,10.0,0.4
116,car,10.0,0.4
119,car,10.0,0.4
117,car,10.0,0.4
116,car,10.0,0.4
168,car,10.0,0.4
783,car,10.0,0.4
777,car,10.0,0.4
622,car,10.0,0.4
622,car,10.0,0.4
1010,car,10.0,0.4
222,person,10.0,0.4
411,car,10.0,0.4
419,car,10.0,0.4
746,car,10.0,0.4
739,car,10.0,0.4
419,car,10.0,0.4
1010,car,10.0,0.4
778,car,10.0,0.4
172,car,10.0,0.4
782,car,10.0,0.4
630,car,10.0,0.4
778,car,10.0,0.4
492,car,10.0,0.4
492,car,10.0,0.4
483,car,10.0,0.4
782,car,10.0,0.4
586,car,10.0,0.4
257,person,10.0,0.4
73,car,10.0,0.4
407,car,10.0,0.4
407,car,10.0,0.4
407,car,10.0,0.4
739,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
622,car,10.0,0.4
870,traffic light,10.0,0.4
492,car,10.0,0.4
1029,car,10.0,0.4
1010,car,10.0,0.4
402,car,10.0,0.4
400,car,10.0,0.4
609,car,10.0,0.4
596,car,10.0,0.4
596,car,10.0,0.4
594,car,10.0,0.4
594,car,10.0,0.4
778,car,10.0,0.4
604,car,10.0,0.4
424,car,10.0,0.4
974,car,10.0,0.4
861,car,10.0,0.4
861,car,10.0,0.4
93,car,10.0,0.4
92,car,10.0,0.4
93,car,10.0,0.4
92,car,10.0,0.4
76,car,10.0,0.4
93,car,10.0,0.4
411,car,10.0,0.4
407,car,10.0,0.4
1035,car,10.0,0.4
1035,car,10.0,0.4
1035,car,10.0,0.4
790,car,10.0,0.4
790,car,10.0,0.4
865,car,10.0,0.4
93,car,10.0,0.4
76,car,10.0,0.4
93,car,10.0,0.4
76,car,10.0,0.4
76,car,10.0,0.4
737,car,10.0,0.4
239,person,10.0,0.4
722,car,10.0,0.4
776,car,10.0,0.4
91,car,10.0,0.4
91,car,10.0,0.4
91,car,10.0,0.4
494,car,10.0,0.4
184,car,10.0,0.4
93,car,10.0,0.4
76,car,10.0,0.4
958,car,10.0,0.4
746,car,10.0,0.4
746,car,10.0,0.4
748,car,10.0,0.4
748,car,10.0,0.4
184,car,10.0,0.4
776,car,10.0,0.4
185,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
630,car,10.0,0.4
737,car,10.0,0.4
731,car,10.0,0.4
402,car,10.0,0.4
974,car,10.0,0.4
144,car,10.0,0.4
144,car,10.0,0.4
810,car,10.0,0.4
820,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
632,car,10.0,0.4
630,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
632,car,10.0,0.4
609,car,10.0,0.4
257,person,10.0,0.4
810,car,10.0,0.4
168,car,10.0,0.4
168,car,10.0,0.4
168,car,10.0,0.4
792,car,10.0,0.4
150,car,10.0,0.4
224,person,10.0,0.4
722,car,10.0,0.4
729,car,10.0,0.4
717,car,10.0,0.4
717,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
224,person,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
224,person,10.0,0.4
941,car,10.0,0.4
941,car,10.0,0.4
974,car,10.0,0.4
974,car,10.0,0.4
866,car,10.0,0.4
624,car,10.0,0.4
609,car,10.0,0.4
722,car,10.0,0.4
1003,car,10.0,0.4
1003,car,10.0,0.4
1003,car,10.0,0.4
739,car,10.0,0.4
746,car,10.0,0.4
746,car,10.0,0.4
955,car,10.0,0.4
424,car,10.0,0.4
494,car,10.0,0.4
491,car,10.0,0.4
866,car,10.0,0.4
188,car,10.0,0.4
247,person,10.0,0.4
291,bus,10.0,0.4
436,car,10.0,0.4
423,car,10.0,0.4
865,car,10.0,0.4
93,car,10.0,0.4
96,car,10.0,0.4
566,car,10.0,0.4
145,car,10.0,0.4
145,car,10.0,0.4
145,car,10.0,0.4
257,person,10.0,0.4
609,car,10.0,0.4
634,car,10.0,0.4
717,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
526,car,10.0,0.4
95,car,10.0,0.4
94,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
722,car,10.0,0.4
609,car,10.0,0.4
224,person,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
720,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
634,car,10.0,0.4
634,car,10.0,0.4
1029,car,10.0,0.4
1029,car,10.0,0.4
1029,car,10.0,0.4
1029,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
188,car,10.0,0.4
611,car,10.0,0.4
66,car,10.0,0.4
59,car,10.0,0.4
59,car,10.0,0.4
66,car,10.0,0.4
634,car,10.0,0.4
634,car,10.0,0.4
247,person,10.0,0.4
76,car,10.0,0.4
93,car,10.0,0.4
76,car,10.0,0.4
611,car,10.0,0.4
92,car,10.0,0.4
188,car,10.0,0.4
188,car,10.0,0.4
257,person,10.0,0.4
257,person,10.0,0.4
609,car,10.0,0.4
974,car,10.0,0.4
974,car,10.0,0.4
974,car,10.0,0.4
974,car,10.0,0.4
974,car,10.0,0.4
633,car,10.0,0.4
718,car,10.0,0.4
253,person,10.0,0.4
304,car,10.0,0.4
304,car,10.0,0.4
304,car,10.0,0.4
304,car,10.0,0.4
866,car,10.0,0.4
753,car,10.0,0.4
247,person,10.0,0.4
443,car,10.0,0.4
446,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
633,car,10.0,0.4
253,person,10.0,0.4
754,car,10.0,0.4
754,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
247,person,10.0,0.4
255,person,10.0,0.4
753,car,10.0,0.4
753,car,10.0,0.4
1029,car,10.0,0.4
1029,car,10.0,0.4
1029,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
866,car,10.0,0.4
754,car,10.0,0.4
234,car,10.0,0.4
234,car,10.0,0.4
222,person,10.0,0.4
532,car,10.0,0.4
532,car,10.0,0.4
534,car,10.0,0.4
526,car,10.0,0.4
98,car,10.0,0.4
761,truck,10.0,0.4
613,car,10.0,0.4
866,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
717,car,10.0,0.4
717,car,10.0,0.4
222,person,10.0,0.4
196,car,10.0,0.4
483,car,10.0,0.4
483,car,10.0,0.4
93,car,10.0,0.4
93,car,10.0,0.4
596,car,10.0,0.4
613,car,10.0,0.4
761,truck,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
866,car,10.0,0.4
609,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
609,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
718,car,10.0,0.4
481,car,10.0,0.4
479,car,10.0,0.4
249,person,10.0,0.4
752,car,10.0,0.4
609,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
861,car,10.0,0.4
861,car,10.0,0.4
234,car,10.0,0.4
217,traffic light,10.0,0.4
480,car,10.0,0.4
2,car,10.0,0.4
2,car,10.0,0.4
479,car,10.0,0.4
98,car,10.0,0.4
134,car,10.0,0.4
821,car,10.0,0.4
257,person,10.0,0.4
134,car,10.0,0.4
142,car,10.0,0.4
142,car,10.0,0.4
820,car,10.0,0.4
613,car,10.0,0.4
196,car,10.0,0.4
217,traffic light,10.0,0.4
217,traffic light,10.0,0.4
249,person,10.0,0.4
218,person,10.0,0.4
761,truck,10.0,0.4
766,car,10.0,0.4
859,car,10.0,0.4
752,car,10.0,0.4
752,car,10.0,0.4
447,car,10.0,0.4
445,car,10.0,0.4
247,person,10.0,0.4
247,person,10.0,0.4
247,person,10.0,0.4
1100,traffic light,10.0,0.4
1044,car,10.0,0.4
633,car,10.0,0.4
633,car,10.0,0.4
642,car,10.0,0.4
261,person,10.0,0.4
135,car,10.0,0.4
826,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
1044,car,10.0,0.4
718,car,10.0,0.4
222,person,10.0,0.4
217,traffic light,10.0,0.4
753,car,10.0,0.4
761,truck,10.0,0.4
753,car,10.0,0.4
761,truck,10.0,0.4
753,car,10.0,0.4
218,person,10.0,0.4
753,car,10.0,0.4
761,truck,10.0,0.4
761,truck,10.0,0.4
286,bicycle,10.0,0.4
445,car,10.0,0.4
753,car,10.0,0.4
761,truck,10.0,0.4
761,truck,10.0,0.4
753,car,10.0,0.4
761,truck,10.0,0.4
1111,car,10.0,0.4
394,car,10.0,0.4
705,car,10.0,0.4
384,truck,10.0,0.4
384,truck,10.0,0.4
1111,car,10.0,0.4
761,truck,10.0,0.4
761,truck,10.0,0.4
622,car,10.0,0.4
98,car,10.0,0.4
98,car,10.0,0.4
98,car,10.0,0.4
642,car,10.0,0.4
393,car,10.0,0.4
1111,car,10.0,0.4
1111,car,10.0,0.4
218,person,10.0,0.4
219,person,10.0,0.4
219,person,10.0,0.4
217,traffic light,10.0,0.4
217,traffic light,10.0,0.4
615,car,10.0,0.4
467,car,10.0,0.4
18,person,10.0,0.4
124,car,10.0,0.4
468,car,10.0,0.4
218,person,10.0,0.4
446,car,10.0,0.4
255,person,10.0,0.4
255,person,10.0,0.4
286,bicycle,10.0,0.4
218,person,10.0,0.4
609,car,10.0,0.4
128,car,10.0,0.4
828,car,10.0,0.4
124,car,10.0,0.4
128,car,10.0,0.4
564,car,10.0,0.4
135,car,10.0,0.4
133,car,10.0,0.4
753,car,10.0,0.4
761,truck,10.0,0.4
459,truck,10.0,0.4
707,car,10.0,0.4
707,car,10.0,0.4
705,car,10.0,0.4
647,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
460,car,10.0,0.4
465,car,10.0,0.4
286,bicycle,10.0,0.4
461,car,10.0,0.4
460,car,10.0,0.4
288,person,10.0,0.4
1116,car,10.0,0.4
455,car,10.0,0.4
467,car,10.0,0.4
467,car,10.0,0.4
622,car,10.0,0.4
622,car,10.0,0.4
219,person,10.0,0.4
219,person,10.0,0.4
352,car,10.0,0.4
377,car,10.0,0.4
383,car,10.0,0.4
1116,car,10.0,0.4
545,car,10.0,0.4
538,car,10.0,0.4
859,car,10.0,0.4
1116,car,10.0,0.4
2,car,10.0,0.4
474,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
1111,car,10.0,0.4
352,car,10.0,0.4
701,car,10.0,0.4
384,truck,10.0,0.4
383,car,10.0,0.4
705,car,10.0,0.4
705,car,10.0,0.4
222,person,10.0,0.4
693,car,10.0,0.4
609,car,10.0,0.4
828,car,10.0,0.4
125,car,10.0,0.4
564,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
646,car,10.0,0.4
700,car,10.0,0.4
700,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
102,car,10.0,0.4
102,car,10.0,0.4
257,person,10.0,0.4
261,person,10.0,0.4
128,car,10.0,0.4
705,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
707,car,10.0,0.4
646,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
367,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
647,car,10.0,0.4
367,car,10.0,0.4
371,car,10.0,0.4
366,car,10.0,0.4
353,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
538,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
366,car,10.0,0.4
609,car,10.0,0.4
375,car,10.0,0.4
1116,car,10.0,0.4
384,truck,10.0,0.4
384,truck,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
377,car,10.0,0.4
671,car,10.0,0.4
689,car,10.0,0.4
693,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
700,car,10.0,0.4
700,car,10.0,0.4
700,car,10.0,0.4
695,car,10.0,0.4
689,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
365,car,10.0,0.4
367,car,10.0,0.4
609,car,10.0,0.4
93,car,10.0,0.4
93,car,10.0,0.4
235,person,10.0,0.4
671,car,10.0,0.4
671,car,10.0,0.4
671,car,10.0,0.4
843,car,10.0,0.4
371,car,10.0,0.4
646,car,10.0,0.4
689,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
550,car,10.0,0.4
261,person,10.0,0.4
105,car,10.0,0.4
235,person,10.0,0.4
235,person,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
609,car,10.0,0.4
373,car,10.0,0.4
371,car,10.0,0.4
379,car,10.0,0.4
371,car,10.0,0.4
609,car,10.0,0.4
752,car,9.0,0.36
752,car,9.0,0.36
217,traffic light,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
752,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
866,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
1116,car,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
649,traffic light,9.0,0.36
286,bicycle,9.0,0.36
286,bicycle,9.0,0.36
286,bicycle,9.0,0.36
286,bicycle,9.0,0.36
286,bicycle,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
752,car,9.0,0.36
224,person,9.0,0.36
286,bicycle,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
866,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
252,bicycle,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
350,car,9.0,0.36
609,car,9.0,0.36
350,car,9.0,0.36
384,truck,9.0,0.36
866,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
866,car,9.0,0.36
671,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
671,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
671,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
866,car,9.0,0.36
609,car,9.0,0.36
866,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
491,car,9.0,0.36
866,car,9.0,0.36
1044,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
286,bicycle,9.0,0.36
2,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
759,traffic light,9.0,0.36
689,car,9.0,0.36
219,person,9.0,0.36
609,car,9.0,0.36
752,car,9.0,0.36
609,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
18,person,9.0,0.36
2,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
761,truck,9.0,0.36
974,car,9.0,0.36
761,truck,9.0,0.36
974,car,9.0,0.36
424,car,9.0,0.36
286,bicycle,9.0,0.36
286,bicycle,9.0,0.36
286,bicycle,9.0,0.36
188,car,9.0,0.36
188,car,9.0,0.36
420,car,9.0,0.36
419,car,9.0,0.36
98,car,9.0,0.36
483,car,9.0,0.36
483,car,9.0,0.36
98,car,9.0,0.36
494,car,9.0,0.36
98,car,9.0,0.36
98,car,9.0,0.36
73,car,9.0,0.36
73,car,9.0,0.36
73,car,9.0,0.36
73,car,9.0,0.36
249,person,9.0,0.36
249,person,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
286,bicycle,9.0,0.36
586,car,9.0,0.36
18,person,9.0,0.36
586,car,9.0,0.36
761,truck,9.0,0.36
761,truck,9.0,0.36
253,person,9.0,0.36
857,car,9.0,0.36
73,car,9.0,0.36
73,car,9.0,0.36
95,car,9.0,0.36
98,car,9.0,0.36
219,person,9.0,0.36
253,person,9.0,0.36
624,car,9.0,0.36
759,traffic light,9.0,0.36
759,traffic light,9.0,0.36
609,car,9.0,0.36
283,person,9.0,0.36
974,car,9.0,0.36
253,person,9.0,0.36
286,bicycle,9.0,0.36
611,car,9.0,0.36
773,car,9.0,0.36
596,car,9.0,0.36
188,car,9.0,0.36
611,car,9.0,0.36
18,person,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
474,car,9.0,0.36
172,car,9.0,0.36
474,car,9.0,0.36
474,car,9.0,0.36
474,car,9.0,0.36
479,car,9.0,0.36
144,car,9.0,0.36
253,person,9.0,0.36
253,person,9.0,0.36
609,car,9.0,0.36
459,truck,9.0,0.36
459,truck,9.0,0.36
459,truck,9.0,0.36
424,car,9.0,0.36
532,car,9.0,0.36
759,traffic light,9.0,0.36
759,traffic light,9.0,0.36
759,traffic light,9.0,0.36
759,traffic light,9.0,0.36
609,car,9.0,0.36
861,car,9.0,0.36
857,car,9.0,0.36
218,person,9.0,0.36
773,car,9.0,0.36
773,car,9.0,0.36
773,car,9.0,0.36
446,car,9.0,0.36
218,person,9.0,0.36
218,person,9.0,0.36
238,car,9.0,0.36
218,person,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
218,person,9.0,0.36
773,car,9.0,0.36
958,car,9.0,0.36
571,car,9.0,0.36
239,person,9.0,0.36
98,car,9.0,0.36
239,person,9.0,0.36
861,car,9.0,0.36
483,car,9.0,0.36
483,car,9.0,0.36
700,car,9.0,0.36
249,person,9.0,0.36
239,person,9.0,0.36
695,car,9.0,0.36
424,car,9.0,0.36
420,car,9.0,0.36
1020,car,9.0,0.36
746,car,9.0,0.36
474,car,9.0,0.36
746,car,9.0,0.36
193,car,9.0,0.36
238,car,9.0,0.36
613,car,9.0,0.36
613,car,9.0,0.36
613,car,9.0,0.36
611,car,9.0,0.36
753,car,9.0,0.36
967,person,9.0,0.36
753,car,9.0,0.36
967,person,9.0,0.36
753,car,9.0,0.36
790,car,9.0,0.36
249,person,9.0,0.36
974,car,9.0,0.36
974,car,9.0,0.36
752,car,9.0,0.36
255,person,9.0,0.36
585,car,9.0,0.36
474,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
2,car,9.0,0.36
752,car,9.0,0.36
2,car,9.0,0.36
782,car,9.0,0.36
229,bicycle,9.0,0.36
289,bicycle,9.0,0.36
286,bicycle,9.0,0.36
286,bicycle,9.0,0.36
1023,car,9.0,0.36
1020,car,9.0,0.36
647,car,9.0,0.36
701,car,9.0,0.36
693,car,9.0,0.36
98,car,9.0,0.36
752,car,9.0,0.36
571,car,9.0,0.36
571,car,9.0,0.36
145,car,9.0,0.36
145,car,9.0,0.36
739,car,9.0,0.36
746,car,9.0,0.36
746,car,9.0,0.36
748,car,9.0,0.36
746,car,9.0,0.36
922,car,9.0,0.36
93,car,9.0,0.36
286,bicycle,9.0,0.36
624,car,9.0,0.36
752,car,9.0,0.36
76,car,9.0,0.36
467,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
1023,car,9.0,0.36
1020,car,9.0,0.36
596,car,9.0,0.36
596,car,9.0,0.36
219,person,9.0,0.36
217,traffic light,9.0,0.36
219,person,9.0,0.36
218,person,9.0,0.36
66,car,9.0,0.36
752,car,9.0,0.36
144,car,9.0,0.36
570,car,9.0,0.36
144,car,9.0,0.36
144,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
752,car,9.0,0.36
401,car,9.0,0.36
402,car,9.0,0.36
402,car,9.0,0.36
739,car,9.0,0.36
479,car,9.0,0.36
261,person,9.0,0.36
247,person,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
609,car,9.0,0.36
144,car,9.0,0.36
700,car,9.0,0.36
102,car,9.0,0.36
859,car,9.0,0.36
700,car,9.0,0.36
695,car,9.0,0.36
695,car,9.0,0.36
93,car,9.0,0.36
222,person,9.0,0.36
257,person,9.0,0.36
